customer_id,customer_name,city,signup_date,customer_type
18334,Customer_18334,Church Street,2022-09-16,Returning
18335,Customer_18335,Basaveshwara Nagar,2022-08-16,New
18336,Customer_18336,Koramangala 5th Block,2022-06-11,New
18337,Customer_18337,Bannerghatta Road,2023-07-01,Returning
18338,Customer_18338,Jayanagar,2023-04-08,Returning
18339,Customer_18339,JP Nagar,2023-05-12,New
18340,Customer_18340,BTM,2023-04-02,Returning
18342,Customer_18342,Old Airport Road,2023-01-11,New
18343,Customer_18343,JP Nagar,2023-03-27,Returning
18344,Customer_18344,HSR,2022-03-10,Returning
18345,Customer_18345,Koramangala 5th Block,2023-10-17,Returning
18346,Customer_18346,Richmond Road,2023-05-03,New
18347,Customer_18347,BTM,2022-08-01,New
18349,Customer_18349,Koramangala 6th Block,2023-02-17,New
18350,Customer_18350,Old Airport Road,2022-08-14,Returning
18351,Customer_18351,Rajajinagar,2023-01-19,Premium
18352,Customer_18352,Indiranagar,2022-07-22,New
18353,Customer_18353,Banashankari,2023-03-28,Returning
18355,Customer_18355,Jayanagar,2023-10-16,New
18356,Customer_18356,Domlur,2022-07-25,Returning
18357,Customer_18357,Kalyan Nagar,2022-11-21,Returning
18358,Customer_18358,Richmond Road,2022-07-24,Returning
18359,Customer_18359,BTM,2022-09-03,Returning
18360,Customer_18360,Koramangala 4th Block,2023-11-08,Premium
18361,Customer_18361,Koramangala 6th Block,2023-09-15,New
18362,Customer_18362,Marathahalli,2022-09-02,New
18363,Customer_18363,Marathahalli,2022-09-01,Premium
18364,Customer_18364,Lavelle Road,2023-04-13,Returning
18365,Customer_18365,Basaveshwara Nagar,2022-09-10,Returning
18366,Customer_18366,Electronic City,2022-07-13,Returning
18367,Customer_18367,Lavelle Road,2022-11-04,Returning
18368,Customer_18368,Kalyan Nagar,2022-01-10,Premium
18369,Customer_18369,JP Nagar,2022-10-21,New
18371,Customer_18371,Marathahalli,2023-10-11,New
18372,Customer_18372,BTM,2022-11-12,Returning
18373,Customer_18373,JP Nagar,2022-10-08,New
18374,Customer_18374,JP Nagar,2023-04-13,Returning
18375,Customer_18375,Jayanagar,2022-02-09,New
18377,Customer_18377,JP Nagar,2022-09-10,New
18378,Customer_18378,Jayanagar,2022-03-17,New
18379,Customer_18379,Ejipura,2023-04-23,New
18381,Customer_18381,Lavelle Road,2023-05-08,Returning
18382,Customer_18382,Banashankari,2022-01-30,New
18383,Customer_18383,Malleshwaram,2023-01-27,Premium
18385,Customer_18385,Domlur,2022-10-26,New
18389,Customer_18389,BTM,2023-09-25,Returning
18391,Customer_18391,Koramangala 5th Block,2022-06-28,New
18392,Customer_18392,Brookefield,2022-07-17,Returning
18393,Customer_18393,Electronic City,2023-06-15,Returning
18394,Customer_18394,BTM,2022-07-15,Premium
18397,Customer_18397,Whitefield,2023-03-02,Returning
18398,Customer_18398,Koramangala 4th Block,2023-10-02,New
18401,Customer_18401,Brigade Road,2022-03-27,New
18402,Customer_18402,Sarjapur Road,2022-08-11,New
18403,Customer_18403,St. Marks Road,2022-12-21,New
18404,Customer_18404,Bannerghatta Road,2023-03-24,New
18405,Customer_18405,HSR,2022-07-19,New
18406,Customer_18406,Jayanagar,2022-07-20,Returning
18407,Customer_18407,Banaswadi,2023-08-12,New
18408,Customer_18408,Koramangala 5th Block,2023-09-15,Returning
18409,Customer_18409,BTM,2023-04-24,New
18411,Customer_18411,Marathahalli,2022-05-05,New
18412,Customer_18412,Ulsoor,2022-01-06,New
18413,Customer_18413,Koramangala 5th Block,2022-04-25,New
18414,Customer_18414,BTM,2023-03-21,New
18415,Customer_18415,HSR,2023-12-02,Returning
18416,Customer_18416,Jayanagar,2023-06-08,New
18417,Customer_18417,Bommanahalli,2023-01-08,New
18418,Customer_18418,Rajajinagar,2022-02-02,New
18419,Customer_18419,Marathahalli,2023-03-21,Returning
18420,Customer_18420,Whitefield,2023-01-10,New
18421,Customer_18421,Commercial Street,2022-11-24,New
18422,Customer_18422,Basavanagudi,2023-05-22,New
18424,Customer_18424,Residency Road,2023-07-26,New
18425,Customer_18425,Marathahalli,2022-05-28,New
18426,Customer_18426,HSR,2022-12-31,Returning
18427,Customer_18427,HSR,2023-10-19,Premium
18428,Customer_18428,Bannerghatta Road,2022-07-24,New
18429,Customer_18429,Koramangala 5th Block,2023-03-10,Returning
18430,Customer_18430,Banashankari,2022-05-20,New
18431,Customer_18431,Ejipura,2022-03-09,New
18432,Customer_18432,Koramangala 1st Block,2023-02-18,Returning
18433,Customer_18433,Kalyan Nagar,2022-07-10,Returning
18434,Customer_18434,Richmond Road,2022-05-30,Returning
18435,Customer_18435,Indiranagar,2023-06-08,New
18436,Customer_18436,BTM,2022-01-27,New
18437,Customer_18437,Residency Road,2023-08-06,Returning
18438,Customer_18438,Koramangala 7th Block,2023-04-23,New
18439,Customer_18439,Residency Road,2023-10-22,New
18440,Customer_18440,BTM,2023-09-30,Returning
18441,Customer_18441,Malleshwaram,2022-12-16,Returning
18442,Customer_18442,Malleshwaram,2022-07-18,Returning
18443,Customer_18443,Cunningham Road,2023-07-12,New
18444,Customer_18444,Whitefield,2022-05-01,Returning
18445,Customer_18445,Koramangala 5th Block,2023-11-06,New
18446,Customer_18446,JP Nagar,2022-09-23,Returning
18447,Customer_18447,Bannerghatta Road,2022-02-07,New
18448,Customer_18448,Electronic City,2022-02-02,New
18449,Customer_18449,Koramangala 8th Block,2022-08-07,Returning
18450,Customer_18450,Cunningham Road,2023-02-03,New
18452,Customer_18452,Rajajinagar,2022-06-12,Returning
18453,Customer_18453,Jayanagar,2023-04-01,Returning
18455,Customer_18455,Domlur,2023-12-25,Returning
18456,Customer_18456,Commercial Street,2023-04-03,New
18457,Customer_18457,Koramangala 7th Block,2023-03-05,New
18458,Customer_18458,Malleshwaram,2022-04-01,New
18459,Customer_18459,Frazer Town,2022-09-06,New
18461,Customer_18461,BTM,2022-10-27,New
18462,Customer_18462,Frazer Town,2023-03-16,New
18463,Customer_18463,Race Course Road,2023-05-01,Returning
18464,Customer_18464,Banaswadi,2023-10-12,Returning
18466,Customer_18466,Basavanagudi,2022-04-27,New
18467,Customer_18467,Koramangala 1st Block,2023-07-01,New
18468,Customer_18468,JP Nagar,2022-08-21,Premium
18469,Customer_18469,JP Nagar,2023-08-15,Premium
18471,Customer_18471,BTM,2023-12-11,Returning
18472,Customer_18472,Koramangala 8th Block,2023-07-26,New
18473,Customer_18473,Brigade Road,2023-06-07,Returning
18474,Customer_18474,Sarjapur Road,2023-06-18,Returning
18475,Customer_18475,BTM,2023-09-05,New
18477,Customer_18477,Koramangala 7th Block,2022-02-10,Returning
18478,Customer_18478,Old Airport Road,2022-12-29,New
18479,Customer_18479,Cunningham Road,2022-07-04,Returning
18480,Customer_18480,Whitefield,2022-09-03,New
18481,Customer_18481,BTM,2023-04-05,Returning
18482,Customer_18482,JP Nagar,2023-02-20,New
18483,Customer_18483,Frazer Town,2023-06-16,Returning
18484,Customer_18484,Koramangala 4th Block,2023-06-19,Premium
18485,Customer_18485,Bellandur,2023-01-01,Returning
18486,Customer_18486,Richmond Road,2022-06-23,New
18487,Customer_18487,Brookefield,2023-09-18,New
18488,Customer_18488,Electronic City,2023-02-17,New
18489,Customer_18489,Bellandur,2022-06-24,New
18490,Customer_18490,BTM,2022-11-16,New
18491,Customer_18491,Kammanahalli,2022-08-21,New
18492,Customer_18492,Indiranagar,2022-10-02,Returning
18493,Customer_18493,New BEL Road,2022-04-28,Returning
18494,Customer_18494,Lavelle Road,2023-11-06,New
18495,Customer_18495,JP Nagar,2023-02-28,New
18496,Customer_18496,Residency Road,2022-05-12,New
18497,Customer_18497,Kammanahalli,2022-07-30,New
18498,Customer_18498,Kalyan Nagar,2022-05-13,Returning
18499,Customer_18499,BTM,2023-12-24,New
18501,Customer_18501,City Market,2022-01-16,Returning
18502,Customer_18502,New BEL Road,2023-08-30,Returning
18503,Customer_18503,Banashankari,2022-02-25,Premium
18504,Customer_18504,BTM,2022-11-04,Returning
18505,Customer_18505,Frazer Town,2022-08-14,Premium
18506,Customer_18506,Jayanagar,2022-01-05,Returning
18507,Customer_18507,Marathahalli,2022-10-22,Returning
18508,Customer_18508,Koramangala 1st Block,2022-11-21,Premium
18509,Customer_18509,Ulsoor,2022-10-03,Returning
18510,Customer_18510,St. Marks Road,2023-07-30,Returning
18511,Customer_18511,BTM,2023-03-11,New
18512,Customer_18512,Ulsoor,2022-11-25,Premium
18514,Customer_18514,Old Airport Road,2022-07-11,Returning
18515,Customer_18515,Sarjapur Road,2022-10-21,Premium
18516,Customer_18516,Koramangala 2nd Block,2022-10-06,New
18517,Customer_18517,Brigade Road,2022-02-17,Returning
18518,Customer_18518,Indiranagar,2022-06-17,Premium
18519,Customer_18519,Ejipura,2023-03-06,Returning
18520,Customer_18520,MG Road,2022-07-10,Returning
18521,Customer_18521,Banashankari,2022-10-27,New
18522,Customer_18522,Electronic City,2023-09-09,Premium
18523,Customer_18523,Richmond Road,2022-12-27,New
18524,Customer_18524,HSR,2023-04-04,New
18525,Customer_18525,Richmond Road,2022-12-04,Returning
18526,Customer_18526,JP Nagar,2022-01-28,Premium
18527,Customer_18527,Residency Road,2022-03-19,Returning
18528,Customer_18528,Basavanagudi,2022-11-27,Premium
18529,Customer_18529,Koramangala 4th Block,2023-03-03,Returning
18531,Customer_18531,Sarjapur Road,2022-03-20,Premium
18532,Customer_18532,HSR,2022-07-11,Returning
18533,Customer_18533,Lavelle Road,2023-05-30,New
18534,Customer_18534,Kammanahalli,2022-10-16,New
18535,Customer_18535,Jayanagar,2022-07-25,Premium
18537,Customer_18537,Lavelle Road,2023-08-14,Premium
18539,Customer_18539,HSR,2023-10-17,New
18540,Customer_18540,Whitefield,2022-11-20,New
18541,Customer_18541,Banaswadi,2023-10-14,Returning
18542,Customer_18542,Indiranagar,2023-08-07,New
18543,Customer_18543,Church Street,2022-04-28,Returning
18544,Customer_18544,HSR,2022-04-07,Returning
18546,Customer_18546,Bannerghatta Road,2023-12-24,Returning
18548,Customer_18548,Nagawara,2022-04-10,Returning
18549,Customer_18549,Bannerghatta Road,2022-05-25,New
18550,Customer_18550,JP Nagar,2022-07-31,New
18551,Customer_18551,City Market,2023-10-06,Returning
18553,Customer_18553,BTM,2023-02-21,New
18554,Customer_18554,Koramangala 1st Block,2023-09-12,New
18555,Customer_18555,Sarjapur Road,2022-06-23,Returning
18557,Customer_18557,Bellandur,2023-04-15,Returning
18562,Customer_18562,BTM,2022-06-18,Premium
18563,Customer_18563,JP Nagar,2023-03-08,Returning
18564,Customer_18564,Marathahalli,2023-03-06,New
18565,Customer_18565,Cunningham Road,2023-01-29,Returning
18566,Customer_18566,Bellandur,2022-05-28,Returning
18567,Customer_18567,Koramangala 7th Block,2022-05-26,New
18568,Customer_18568,MG Road,2023-02-27,Returning
18571,Customer_18571,Richmond Road,2023-08-27,Returning
18573,Customer_18573,Ejipura,2022-12-16,New
18574,Customer_18574,Banashankari,2022-09-17,New
18575,Customer_18575,Basaveshwara Nagar,2023-12-21,New
18576,Customer_18576,Koramangala 4th Block,2022-11-21,Premium
18577,Customer_18577,Basavanagudi,2023-06-18,Returning
18579,Customer_18579,Cunningham Road,2022-06-20,New
18580,Customer_18580,Electronic City,2022-11-03,Returning
18581,Customer_18581,Bellandur,2022-06-08,New
18582,Customer_18582,HSR,2022-10-31,Returning
18584,Customer_18584,Koramangala 5th Block,2023-05-26,Returning
18585,Customer_18585,Malleshwaram,2022-09-25,New
18586,Customer_18586,Commercial Street,2022-07-24,New
18587,Customer_18587,Shivajinagar,2023-08-03,New
18588,Customer_18588,Koramangala 5th Block,2022-12-04,New
18590,Customer_18590,St. Marks Road,2023-05-19,New
18591,Customer_18591,Bannerghatta Road,2022-05-07,New
18592,Customer_18592,Koramangala 7th Block,2022-09-07,Returning
18593,Customer_18593,HSR,2022-08-05,Returning
18594,Customer_18594,Sarjapur Road,2022-08-29,Returning
18595,Customer_18595,Brigade Road,2023-05-08,New
18596,Customer_18596,MG Road,2022-12-18,Premium
18597,Customer_18597,New BEL Road,2023-12-20,New
18598,Customer_18598,Bannerghatta Road,2023-06-05,New
18599,Customer_18599,BTM,2022-11-09,New
18600,Customer_18600,Rajajinagar,2022-08-01,Premium
18601,Customer_18601,Whitefield,2022-12-27,New
18602,Customer_18602,Whitefield,2022-04-08,Returning
18604,Customer_18604,Koramangala 4th Block,2022-08-10,Premium
18605,Customer_18605,Jayanagar,2022-04-15,Returning
18606,Customer_18606,BTM,2023-04-05,New
18607,Customer_18607,Koramangala 7th Block,2022-12-02,New
18608,Customer_18608,Jayanagar,2023-12-05,Premium
18609,Customer_18609,MG Road,2022-03-21,Returning
18611,Customer_18611,HSR,2023-08-12,Returning
18612,Customer_18612,HSR,2022-12-10,Returning
18613,Customer_18613,Cunningham Road,2023-09-12,Returning
18614,Customer_18614,New BEL Road,2023-10-13,Returning
18615,Customer_18615,HSR,2023-12-16,Returning
18616,Customer_18616,Marathahalli,2022-05-12,New
18617,Customer_18617,JP Nagar,2023-10-05,Returning
18618,Customer_18618,Vasanth Nagar,2022-08-24,New
18619,Customer_18619,BTM,2023-07-05,New
18620,Customer_18620,JP Nagar,2023-04-02,New
18621,Customer_18621,BTM,2023-03-29,Returning
18622,Customer_18622,MG Road,2022-06-30,New
18623,Customer_18623,Seshadripuram,2022-12-28,Returning
18624,Customer_18624,Lavelle Road,2022-06-08,Returning
18625,Customer_18625,Koramangala 6th Block,2022-12-11,New
18626,Customer_18626,Banaswadi,2023-05-29,New
18627,Customer_18627,Koramangala 2nd Block,2022-06-18,Returning
18628,Customer_18628,MG Road,2022-08-24,New
18629,Customer_18629,Banaswadi,2023-11-08,Returning
18630,Customer_18630,Church Street,2023-05-29,Returning
18631,Customer_18631,Indiranagar,2023-01-03,New
18632,Customer_18632,MG Road,2022-11-12,New
18634,Customer_18634,Bannerghatta Road,2023-04-27,Premium
18635,Customer_18635,BTM,2022-05-03,Returning
18636,Customer_18636,New BEL Road,2023-12-01,New
18638,Customer_18638,Marathahalli,2022-08-24,Returning
18639,Customer_18639,JP Nagar,2023-12-25,New
18640,Customer_18640,HSR,2022-09-30,Returning
18641,Customer_18641,Cunningham Road,2022-07-20,Returning
18643,Customer_18643,Bellandur,2023-10-22,Returning
18644,Customer_18644,JP Nagar,2023-07-21,New
18645,Customer_18645,Banashankari,2023-02-27,New
18646,Customer_18646,BTM,2023-01-25,New
18647,Customer_18647,Koramangala 4th Block,2023-10-24,Premium
18648,Customer_18648,Shivajinagar,2022-02-11,New
18649,Customer_18649,Indiranagar,2023-06-13,New
18650,Customer_18650,BTM,2022-03-24,Returning
18651,Customer_18651,Shanti Nagar,2023-06-13,Returning
18652,Customer_18652,Rajajinagar,2023-01-31,New
18653,Customer_18653,Banashankari,2022-10-26,Returning
18654,Customer_18654,Banaswadi,2023-02-08,New
18655,Customer_18655,Koramangala 5th Block,2022-10-11,Returning
18656,Customer_18656,Jayanagar,2022-12-16,Premium
18657,Customer_18657,Domlur,2023-04-23,Premium
18658,Customer_18658,Whitefield,2022-11-17,New
18659,Customer_18659,Banaswadi,2023-08-09,Premium
18660,Customer_18660,Sarjapur Road,2022-10-23,Returning
18661,Customer_18661,BTM,2022-09-30,New
18662,Customer_18662,Bannerghatta Road,2023-02-14,New
18663,Customer_18663,JP Nagar,2023-02-18,Returning
18665,Customer_18665,Koramangala 6th Block,2023-07-22,Premium
18666,Customer_18666,BTM,2022-12-22,New
18669,Customer_18669,Old Airport Road,2023-11-27,Returning
18670,Customer_18670,BTM,2022-05-24,New
18671,Customer_18671,Shanti Nagar,2022-07-13,Returning
18672,Customer_18672,Koramangala 5th Block,2023-06-21,Returning
18673,Customer_18673,JP Nagar,2022-12-11,New
18675,Customer_18675,Indiranagar,2023-11-25,New
18676,Customer_18676,Koramangala 5th Block,2023-09-11,Premium
18677,Customer_18677,New BEL Road,2023-04-18,New
18678,Customer_18678,Indiranagar,2022-03-19,Returning
18679,Customer_18679,Koramangala 5th Block,2022-09-24,Returning
18680,Customer_18680,Frazer Town,2023-11-26,New
18681,Customer_18681,Kammanahalli,2022-12-29,Returning
18682,Customer_18682,Marathahalli,2022-12-29,New
18683,Customer_18683,Frazer Town,2023-11-11,Premium
18684,Customer_18684,Lavelle Road,2022-02-01,New
18685,Customer_18685,BTM,2022-08-09,Premium
18686,Customer_18686,BTM,2023-07-23,New
18687,Customer_18687,Frazer Town,2022-04-26,Premium
18688,Customer_18688,BTM,2022-05-08,Premium
18689,Customer_18689,Koramangala 5th Block,2023-04-17,New
18690,Customer_18690,Cunningham Road,2022-12-26,Premium
18691,Customer_18691,Kalyan Nagar,2022-10-06,Premium
18692,Customer_18692,Brigade Road,2023-03-13,New
18693,Customer_18693,Wilson Garden,2023-02-11,New
18694,Customer_18694,Banashankari,2022-10-13,Returning
18695,Customer_18695,Cunningham Road,2022-02-13,Returning
18696,Customer_18696,JP Nagar,2022-08-22,New
18697,Customer_18697,Bannerghatta Road,2023-12-03,New
18698,Customer_18698,JP Nagar,2022-01-21,Premium
18699,Customer_18699,Cunningham Road,2022-02-06,Premium
18700,Customer_18700,Indiranagar,2023-10-19,Returning
18701,Customer_18701,Sarjapur Road,2023-01-26,Returning
18702,Customer_18702,Brookefield,2023-10-07,Returning
18703,Customer_18703,Koramangala 5th Block,2022-01-14,Returning
18704,Customer_18704,Shivajinagar,2022-10-28,New
18705,Customer_18705,Frazer Town,2023-08-16,New
18707,Customer_18707,MG Road,2023-12-27,Premium
18708,Customer_18708,Frazer Town,2023-11-03,New
18709,Customer_18709,Basavanagudi,2022-07-20,New
18710,Customer_18710,Richmond Road,2023-07-01,New
18712,Customer_18712,Cunningham Road,2022-06-21,New
18713,Customer_18713,Bannerghatta Road,2023-03-16,New
18715,Customer_18715,Electronic City,2022-08-14,Returning
18716,Customer_18716,BTM,2023-04-21,Returning
18718,Customer_18718,BTM,2022-05-11,New
18720,Customer_18720,Frazer Town,2023-01-31,Premium
18721,Customer_18721,Indiranagar,2022-02-21,New
18722,Customer_18722,Bannerghatta Road,2023-07-14,Premium
18723,Customer_18723,Koramangala 7th Block,2022-08-12,New
18724,Customer_18724,Koramangala 6th Block,2022-01-29,New
18725,Customer_18725,Malleshwaram,2022-04-29,Premium
18728,Customer_18728,Kalyan Nagar,2022-07-26,Returning
18729,Customer_18729,Koramangala 5th Block,2022-07-16,New
18730,Customer_18730,Malleshwaram,2023-03-19,Returning
18731,Customer_18731,Frazer Town,2022-11-08,New
18732,Customer_18732,Jayanagar,2022-12-14,New
18733,Customer_18733,JP Nagar,2022-08-09,Returning
18734,Customer_18734,Sarjapur Road,2022-11-05,Returning
18736,Customer_18736,Banaswadi,2022-03-26,New
18738,Customer_18738,HSR,2023-09-16,Premium
18739,Customer_18739,Koramangala 5th Block,2022-04-09,Returning
18740,Customer_18740,HSR,2023-01-02,Returning
18741,Customer_18741,Electronic City,2022-03-16,New
18743,Customer_18743,Jeevan Bhima Nagar,2022-09-12,Returning
18744,Customer_18744,Koramangala 5th Block,2022-08-20,Returning
18745,Customer_18745,Seshadripuram,2023-12-31,New
18746,Customer_18746,Indiranagar,2022-06-23,New
18747,Customer_18747,Ulsoor,2023-04-13,Premium
18748,Customer_18748,Indiranagar,2022-02-03,Returning
18749,Customer_18749,Electronic City,2022-02-12,Premium
18750,Customer_18750,Banaswadi,2023-07-14,New
18751,Customer_18751,Banashankari,2022-03-31,New
18753,Customer_18753,HSR,2022-09-26,New
18754,Customer_18754,Frazer Town,2023-12-05,Returning
18755,Customer_18755,Marathahalli,2023-06-30,Premium
18756,Customer_18756,Whitefield,2022-09-10,Returning
18757,Customer_18757,Sarjapur Road,2023-08-17,New
18758,Customer_18758,HSR,2023-03-02,Premium
18759,Customer_18759,BTM,2022-06-18,New
18760,Customer_18760,Koramangala 1st Block,2023-05-31,Returning
18762,Customer_18762,Hennur,2023-08-12,Returning
18763,Customer_18763,Banashankari,2023-09-07,Returning
18764,Customer_18764,Koramangala 4th Block,2023-08-21,New
18765,Customer_18765,Indiranagar,2023-05-19,Returning
18766,Customer_18766,JP Nagar,2023-06-03,Returning
18767,Customer_18767,Koramangala 5th Block,2023-03-30,Returning
18768,Customer_18768,Kalyan Nagar,2022-03-04,Returning
18769,Customer_18769,Koramangala 4th Block,2022-02-16,New
18771,Customer_18771,BTM,2022-12-02,New
18772,Customer_18772,Koramangala 5th Block,2022-08-11,Returning
18773,Customer_18773,Marathahalli,2023-06-11,New
18775,Customer_18775,Whitefield,2022-05-11,Returning
18776,Customer_18776,HSR,2023-06-24,New
18777,Customer_18777,Jayanagar,2022-10-25,New
18778,Customer_18778,Richmond Road,2023-08-28,New
18779,Customer_18779,Brigade Road,2023-09-02,Returning
18780,Customer_18780,Electronic City,2022-07-13,New
18782,Customer_18782,Whitefield,2023-01-31,New
18783,Customer_18783,Koramangala 4th Block,2022-07-20,Returning
18784,Customer_18784,Ulsoor,2022-10-09,New
18785,Customer_18785,St. Marks Road,2023-03-01,Returning
18786,Customer_18786,BTM,2023-09-13,New
18787,Customer_18787,HSR,2023-09-30,New
18788,Customer_18788,BTM,2022-09-17,Returning
18789,Customer_18789,BTM,2022-01-26,New
18790,Customer_18790,Kalyan Nagar,2023-07-20,New
18791,Customer_18791,Shanti Nagar,2023-05-14,New
18794,Customer_18794,Indiranagar,2023-11-02,Returning
18795,Customer_18795,Koramangala 5th Block,2023-07-31,New
18796,Customer_18796,Kalyan Nagar,2023-03-06,New
18797,Customer_18797,Whitefield,2022-04-19,Returning
18799,Customer_18799,Richmond Road,2023-05-30,Returning
18800,Customer_18800,Richmond Road,2022-03-31,New
18801,Customer_18801,Koramangala 6th Block,2023-06-02,New
18802,Customer_18802,Bellandur,2023-10-09,New
18804,Customer_18804,Koramangala 4th Block,2022-03-22,Returning
18805,Customer_18805,Koramangala 6th Block,2022-11-03,Returning
18806,Customer_18806,Domlur,2022-03-17,Returning
18807,Customer_18807,BTM,2022-09-09,New
18808,Customer_18808,BTM,2023-08-09,New
18809,Customer_18809,Bellandur,2023-02-05,New
18810,Customer_18810,Brigade Road,2022-05-22,New
18811,Customer_18811,Commercial Street,2023-03-07,Returning
18814,Customer_18814,Nagawara,2022-12-29,Premium
18815,Customer_18815,BTM,2022-11-14,Returning
18816,Customer_18816,Jeevan Bhima Nagar,2022-10-25,New
18817,Customer_18817,Koramangala 5th Block,2022-06-01,New
18818,Customer_18818,Jayanagar,2023-12-07,New
18819,Customer_18819,Koramangala 5th Block,2022-09-30,New
18820,Customer_18820,Electronic City,2022-01-03,New
18821,Customer_18821,Koramangala 6th Block,2023-12-27,Returning
18822,Customer_18822,Kammanahalli,2022-12-31,New
18823,Customer_18823,Frazer Town,2022-03-11,New
18824,Customer_18824,Indiranagar,2023-11-22,New
18826,Customer_18826,Bannerghatta Road,2022-08-22,Returning
18827,Customer_18827,Bellandur,2022-07-10,New
18828,Customer_18828,Koramangala 5th Block,2023-08-03,New
18829,Customer_18829,Jayanagar,2022-04-08,New
18830,Customer_18830,Kalyan Nagar,2022-03-04,Premium
18831,Customer_18831,Whitefield,2023-02-16,Premium
18833,Customer_18833,Bannerghatta Road,2023-12-15,Returning
18834,Customer_18834,Brigade Road,2022-12-15,New
18835,Customer_18835,Rajajinagar,2022-02-01,New
18837,Customer_18837,Residency Road,2022-09-12,Premium
18838,Customer_18838,MG Road,2022-06-30,Returning
18839,Customer_18839,Lavelle Road,2023-08-16,Returning
18841,Customer_18841,Residency Road,2022-03-16,New
18842,Customer_18842,HSR,2023-12-03,New
18843,Customer_18843,Bannerghatta Road,2022-06-27,New
18844,Customer_18844,HSR,2023-11-20,New
18845,Customer_18845,MG Road,2023-06-20,Returning
18846,Customer_18846,Koramangala 7th Block,2023-07-05,Returning
18848,Customer_18848,Marathahalli,2022-06-24,Returning
18849,Customer_18849,Electronic City,2023-11-22,New
18850,Customer_18850,JP Nagar,2022-04-15,Returning
18851,Customer_18851,Basavanagudi,2023-07-06,New
18852,Customer_18852,Koramangala 6th Block,2023-02-04,New
18853,Customer_18853,Koramangala 7th Block,2022-12-27,New
18854,Customer_18854,Shivajinagar,2023-09-27,Premium
18856,Customer_18856,Race Course Road,2022-07-12,New
18857,Customer_18857,Church Street,2023-02-14,New
18858,Customer_18858,Basavanagudi,2023-12-10,New
18859,Customer_18859,Bannerghatta Road,2022-12-09,New
18860,Customer_18860,Richmond Road,2022-10-10,New
18861,Customer_18861,Jayanagar,2022-08-24,New
18862,Customer_18862,BTM,2023-04-02,Returning
18863,Customer_18863,Banashankari,2022-06-20,New
18864,Customer_18864,Koramangala 4th Block,2023-07-20,New
18865,Customer_18865,Koramangala 4th Block,2022-03-02,Returning
18866,Customer_18866,Jayanagar,2022-02-11,New
18867,Customer_18867,Electronic City,2023-11-07,New
18868,Customer_18868,Brigade Road,2023-09-09,Returning
18869,Customer_18869,Race Course Road,2023-04-22,Returning
18870,Customer_18870,BTM,2022-01-03,New
18871,Customer_18871,Residency Road,2022-01-22,Returning
18872,Customer_18872,Brigade Road,2023-08-09,New
18873,Customer_18873,JP Nagar,2022-07-20,Returning
18875,Customer_18875,Bannerghatta Road,2023-01-11,New
18876,Customer_18876,Jayanagar,2022-04-13,Returning
18877,Customer_18877,Brigade Road,2022-01-29,Returning
18878,Customer_18878,Old Airport Road,2022-03-28,New
18879,Customer_18879,Ulsoor,2023-12-25,Returning
18880,Customer_18880,JP Nagar,2022-09-14,Premium
18881,Customer_18881,Jayanagar,2023-11-21,Premium
18882,Customer_18882,Richmond Road,2023-02-01,Returning
18883,Customer_18883,Banashankari,2022-01-10,Returning
18884,Customer_18884,Rajajinagar,2022-08-27,Returning
18886,Customer_18886,Jayanagar,2022-05-08,New
18887,Customer_18887,HSR,2023-11-22,New
18888,Customer_18888,BTM,2022-02-07,New
18889,Customer_18889,HSR,2023-10-08,New
18890,Customer_18890,Sarjapur Road,2023-11-27,New
18891,Customer_18891,HSR,2023-07-21,Returning
18892,Customer_18892,BTM,2022-08-25,Returning
18893,Customer_18893,MG Road,2023-08-07,New
18894,Customer_18894,Koramangala 7th Block,2023-08-24,Returning
18895,Customer_18895,Marathahalli,2022-12-23,New
18896,Customer_18896,Koramangala 5th Block,2023-03-20,New
18897,Customer_18897,Cunningham Road,2022-11-21,New
18899,Customer_18899,Koramangala 8th Block,2022-10-21,New
18900,Customer_18900,HSR,2022-10-07,Returning
18901,Customer_18901,Indiranagar,2022-01-11,Returning
18902,Customer_18902,Koramangala 5th Block,2022-04-25,New
18903,Customer_18903,Old Airport Road,2023-01-28,Premium
18904,Customer_18904,BTM,2022-05-29,New
18905,Customer_18905,Brigade Road,2023-05-01,New
18906,Customer_18906,Koramangala 5th Block,2023-04-18,New
18907,Customer_18907,Ulsoor,2023-06-07,New
18908,Customer_18908,Shivajinagar,2023-08-29,New
18910,Customer_18910,Frazer Town,2023-05-31,Returning
18911,Customer_18911,Whitefield,2022-10-22,New
18912,Customer_18912,Marathahalli,2022-10-25,Returning
18913,Customer_18913,Koramangala 7th Block,2022-05-10,New
18915,Customer_18915,Church Street,2023-11-13,Returning
18916,Customer_18916,BTM,2022-05-16,New
18917,Customer_18917,Cunningham Road,2022-09-09,New
18918,Customer_18918,Bommanahalli,2022-04-07,New
18919,Customer_18919,Bannerghatta Road,2023-10-10,Premium
18920,Customer_18920,Whitefield,2023-05-22,New
18921,Customer_18921,BTM,2023-11-28,Returning
18922,Customer_18922,Koramangala 5th Block,2022-02-28,Returning
18923,Customer_18923,HSR,2022-02-12,New
18924,Customer_18924,Brigade Road,2022-07-16,Premium
18925,Customer_18925,Jayanagar,2022-02-16,New
18926,Customer_18926,Shivajinagar,2023-01-25,Returning
18927,Customer_18927,Old Airport Road,2023-09-30,Returning
