order_id,restaurant_id,customer_id,order_date,order_value,delivery_time_mins,order_status,quantity
146212,9964,3859,2024-09-16,357,34,Delivered,2
146213,34180,19886,2023-05-06,653,49,Delivered,3
146215,25337,9859,2024-06-17,1491,63,Delivered,1
146216,26726,18960,2024-08-22,473,35,Cancelled,2
146220,3959,11805,2025-09-19,622,64,Delivered,4
146223,32756,14197,2024-10-13,1236,45,Delivered,3
146225,7794,2515,2025-07-22,185,31,Delivered,4
146227,27952,12075,2024-03-21,420,42,Cancelled,4
146228,15175,12578,2023-07-05,755,30,Delayed,4
146229,46394,483,2025-01-30,621,24,Delivered,4
146230,13777,15460,2025-07-06,962,20,Delivered,2
146231,43763,12858,2024-11-08,238,66,Delayed,3
146232,35033,7016,2024-02-09,1310,53,Delivered,1
146234,29985,4237,2024-11-06,564,53,Delivered,4
146235,11494,19064,2025-05-23,1307,37,Delivered,1
146236,23797,6604,2025-04-04,1156,67,Delivered,1
146237,23925,8659,2023-08-08,166,45,Delivered,1
146238,21355,8894,2025-03-22,1305,58,Delivered,1
146241,37106,4520,2024-06-08,336,23,Delivered,2
146244,12897,7096,2024-03-23,438,49,Delivered,4
146245,6071,2132,2024-03-28,288,41,Delivered,1
146248,51309,15700,2025-04-19,359,59,Cancelled,4
146254,54997,9848,2025-01-05,1458,46,Cancelled,2
146255,964,849,2023-08-12,230,38,Delivered,2
146256,18599,14125,2024-06-11,589,55,Delivered,3
146258,10270,13705,2024-08-28,1342,38,Delivered,3
146259,11371,13533,2025-03-31,1433,23,Delivered,2
146261,11146,2754,2025-09-10,1036,25,Delivered,2
146262,18292,12663,2025-08-26,155,40,Delivered,1
146268,4477,14400,2025-02-09,1235,34,Delivered,4
146275,2012,19738,2025-01-02,192,27,Delivered,1
146276,50339,14082,2023-11-23,623,39,Delivered,4
146277,32855,7920,2023-01-31,228,59,Delivered,2
146278,4612,4583,2023-12-24,1423,52,Delivered,1
146279,15525,15152,2024-08-09,381,54,Delivered,4
146280,12837,9046,2023-02-05,434,36,Delivered,2
146281,27128,15273,2023-03-13,178,35,Delivered,1
146286,18020,9813,2024-07-30,1123,58,Delivered,2
146287,32803,2828,2023-12-18,1239,55,Delivered,4
146288,9744,6738,2024-07-03,683,56,Delayed,2
146291,4287,11465,2025-05-12,1420,26,Delivered,2
146293,44567,1063,2023-02-12,730,24,Delivered,2
146296,42966,16094,2025-02-02,783,38,Delayed,2
146297,31826,9120,2024-05-11,238,41,Delivered,2
146298,23344,9367,2023-09-24,692,43,Delivered,2
146300,34830,825,2025-05-09,936,35,Delivered,1
146301,5844,11013,2024-10-15,1039,36,Cancelled,3
146302,37739,16872,2025-01-20,409,45,Delivered,4
146304,7389,1510,2024-02-26,705,53,Delivered,4
146306,14281,18824,2024-07-17,1353,44,Delivered,4
146307,23392,11159,2024-01-10,350,33,Delivered,2
146308,14389,16583,2025-05-09,196,34,Delivered,2
146310,31335,634,2023-08-11,1386,21,Delivered,1
146314,35079,6132,2024-09-24,829,28,Delivered,2
146315,43676,9195,2023-06-16,235,69,Delayed,4
146317,4216,19718,2024-05-31,675,59,Delivered,2
146322,45112,8604,2023-04-16,1134,24,Delivered,1
146323,3016,16491,2024-12-29,869,67,Delivered,3
146324,48949,4767,2025-01-25,1259,29,Delivered,4
146325,42791,13255,2024-12-15,554,46,Cancelled,1
146326,43936,16840,2023-09-09,1019,38,Delivered,3
146327,18123,16159,2024-11-23,381,41,Delivered,2
146329,30079,180,2024-08-24,1329,33,Delivered,1
146330,38518,6560,2023-01-08,413,45,Delivered,4
146331,28476,14009,2025-01-17,959,51,Delivered,2
146333,37834,18787,2025-01-29,333,32,Delivered,3
146335,31052,12762,2023-09-30,216,29,Delayed,3
146341,32657,8393,2023-04-01,815,31,Delivered,2
146344,53739,16214,2025-09-01,512,52,Cancelled,1
146347,6099,5427,2025-01-23,914,53,Delivered,1
146350,48782,18678,2024-12-24,1213,53,Delivered,2
146351,45229,19779,2025-04-03,180,29,Delivered,3
146352,53177,3326,2025-01-31,254,39,Delivered,3
146355,34275,1872,2025-02-28,1081,61,Delivered,3
146357,19567,884,2025-03-28,197,64,Delivered,4
146358,7956,6191,2024-01-03,181,61,Delayed,4
146362,54185,13817,2024-03-13,835,69,Delivered,2
146363,55968,8056,2023-08-31,1132,35,Delivered,4
146365,42014,18444,2023-01-31,1319,21,Delivered,1
146367,16848,9367,2024-01-19,1136,65,Delivered,3
146368,46169,890,2025-09-06,1240,44,Delivered,1
146370,32208,12947,2023-03-06,1161,41,Delivered,4
146372,5901,131,2023-04-24,924,65,Delivered,2
146373,54865,16473,2024-10-23,984,44,Delivered,2
146375,31336,9321,2025-03-19,1286,40,Delivered,1
146379,16029,15124,2023-02-11,716,27,Delivered,4
146380,6999,11119,2025-03-05,1446,56,Delivered,1
146381,36065,8483,2025-02-06,469,41,Cancelled,3
146383,15477,6531,2025-06-15,507,58,Delivered,2
146384,4255,3889,2024-05-07,1108,34,Delivered,3
146385,51673,2475,2023-07-24,178,30,Delayed,2
146387,52597,6836,2023-12-10,1146,29,Delivered,4
146389,28459,19067,2023-03-29,1235,36,Delivered,4
146390,29445,14953,2023-08-14,662,48,Delivered,3
146391,46526,6003,2023-12-23,1386,38,Delivered,3
146394,13997,11962,2025-02-15,1012,68,Delivered,2
146396,34456,11924,2025-09-25,1042,57,Delivered,1
146400,27142,16231,2025-05-18,1028,51,Delivered,4
146402,21914,12184,2025-05-16,223,32,Delivered,2
146403,34852,18137,2023-01-19,470,31,Delivered,3
146405,24395,1581,2023-09-13,1444,42,Delivered,2
146406,50537,7676,2024-06-25,521,37,Delivered,1
146409,35103,6590,2025-08-15,282,36,Delayed,4
146412,20582,18944,2025-08-25,1303,25,Delivered,4
146414,46138,16420,2023-03-31,847,28,Delivered,4
146416,30615,6417,2025-07-29,1176,68,Delayed,2
146423,21853,4359,2023-05-28,806,38,Delivered,3
146424,46870,16047,2023-02-03,1000,30,Delivered,3
146425,32614,17064,2023-04-16,623,42,Delivered,3
146427,23056,18432,2023-09-10,721,44,Delivered,3
146432,30561,14374,2024-03-23,899,55,Delivered,1
146437,40490,17141,2023-02-05,414,41,Delivered,1
146438,47083,15175,2023-12-06,1214,31,Delivered,3
146439,13722,12103,2023-01-27,264,36,Cancelled,4
146440,32926,2926,2025-08-04,418,23,Delivered,2
146442,19950,3936,2024-09-12,253,31,Cancelled,4
146450,9110,4611,2024-07-05,897,50,Delivered,2
146453,27893,1241,2024-04-08,1345,67,Delivered,4
146456,21682,7661,2024-05-02,952,37,Delivered,2
146457,31847,16816,2023-10-12,635,22,Delivered,3
146458,31100,17791,2023-10-17,349,47,Delivered,2
146459,49257,13057,2024-11-10,1273,22,Delivered,1
146460,15712,4273,2024-08-03,943,55,Cancelled,3
146465,5717,19874,2025-01-19,1210,68,Delivered,2
146469,31558,15742,2023-12-16,482,22,Cancelled,1
146473,39429,14902,2025-03-15,1245,41,Delayed,2
146474,2533,15173,2024-11-19,244,21,Delivered,3
146475,37643,9114,2024-08-27,448,53,Delivered,2
146476,10842,17998,2024-09-14,1020,65,Delivered,2
146478,50284,14903,2023-04-19,1438,38,Delivered,4
146481,24456,19196,2024-08-09,1396,23,Delivered,3
146488,1149,13085,2023-09-01,1233,54,Delayed,4
146495,2951,13200,2025-02-11,562,61,Delivered,3
146498,8335,15557,2024-05-25,293,46,Delayed,1
146499,45099,5216,2024-03-30,427,39,Delivered,1
146500,5918,18183,2023-01-18,1236,68,Delivered,1
146501,5711,11250,2024-03-14,1431,58,Delivered,3
146503,25294,19034,2024-10-30,726,48,Delivered,1
146506,29528,11981,2023-12-06,674,43,Cancelled,1
146508,17948,18379,2024-08-09,1254,69,Delivered,4
146511,32300,14498,2023-12-20,555,47,Delivered,3
146513,53613,15991,2023-03-05,1178,25,Delayed,3
146516,28905,11526,2025-04-11,357,38,Cancelled,3
146519,47741,19327,2023-05-17,410,49,Delivered,4
146520,55651,13448,2023-06-29,380,26,Delivered,2
146525,10481,18533,2024-11-20,361,39,Delivered,4
146527,19689,14943,2025-09-14,940,43,Delivered,3
146533,55905,6626,2023-01-16,1171,48,Delivered,4
146534,27558,18918,2023-03-29,936,57,Delayed,1
146538,15180,16994,2024-03-15,1499,65,Delivered,4
146539,16765,13736,2024-02-21,1172,39,Cancelled,2
146541,177,18976,2024-10-28,517,20,Delayed,3
146542,10497,13701,2024-01-16,1358,36,Delivered,2
146543,42554,18495,2025-03-12,440,60,Delivered,2
146546,223,926,2023-12-13,1383,25,Delivered,2
146548,9360,2440,2025-08-23,1202,38,Delivered,4
146549,24382,2091,2024-08-19,752,64,Delayed,1
146551,3765,13841,2023-02-08,1404,68,Cancelled,1
146555,11339,12644,2024-05-28,178,31,Delivered,3
146560,50118,2568,2024-05-07,407,49,Cancelled,2
146561,12606,17555,2023-07-22,980,65,Delivered,2
146567,22529,19701,2024-08-09,694,43,Delivered,3
146568,26018,1294,2024-01-27,438,61,Delayed,3
146569,11500,4470,2024-04-02,1375,68,Delivered,2
146570,49440,4066,2023-08-24,1167,45,Delivered,3
146571,13472,15388,2025-06-23,197,36,Delayed,3
146574,40193,17127,2024-08-02,1137,46,Delivered,1
146575,20501,935,2025-08-23,848,25,Delivered,2
146576,3996,6591,2024-04-05,1353,38,Delivered,3
146578,47506,16451,2024-04-04,1228,34,Delivered,1
146579,43247,11901,2025-01-17,990,39,Delivered,1
146581,7581,11650,2024-03-06,636,42,Delivered,3
146584,53742,8303,2023-07-11,1347,38,Cancelled,4
146585,28508,9198,2023-07-11,911,45,Delivered,4
146586,4287,271,2023-06-03,307,65,Delayed,4
146589,26711,8768,2023-05-26,1358,35,Delivered,4
146591,1445,13287,2025-06-17,1323,63,Delivered,3
146592,55869,7001,2024-03-15,644,41,Delayed,3
146595,30002,1505,2025-08-22,636,30,Delivered,2
146596,38131,7725,2023-06-19,1486,39,Delivered,2
146599,12020,14891,2024-04-15,772,69,Delivered,2
146601,33727,6092,2023-12-17,375,33,Cancelled,4
146603,1593,6578,2024-08-29,1456,46,Delivered,4
146604,25304,9942,2023-01-23,937,26,Delivered,1
146605,9054,19260,2024-05-24,1479,23,Delivered,3
146613,3526,11935,2023-08-20,1037,55,Delivered,2
146615,33996,4742,2024-03-09,365,53,Delivered,4
146616,7614,18972,2023-05-17,1070,60,Delayed,1
146618,39959,8294,2023-01-07,1448,47,Delivered,4
146619,3327,2582,2023-01-19,1454,65,Delivered,2
146627,4427,5201,2023-02-08,255,63,Delivered,1
146630,40837,17013,2023-06-03,595,64,Delivered,2
146631,48297,3401,2023-10-11,1267,36,Cancelled,2
146634,17181,16356,2023-02-08,230,44,Delivered,2
146635,55902,18438,2024-07-16,1438,65,Delivered,4
146636,7757,2766,2025-09-25,287,45,Delivered,3
146637,31298,11989,2025-02-15,983,31,Delivered,2
146642,47143,17752,2025-01-20,807,54,Delivered,2
146643,38856,12816,2023-01-26,835,69,Delivered,2
146646,2019,18930,2024-03-02,716,58,Cancelled,2
146651,46907,4928,2023-03-21,1302,24,Delivered,4
146655,21843,11486,2025-05-24,937,63,Delivered,2
146657,22586,3752,2024-01-09,949,25,Delivered,2
146658,21080,3100,2025-07-24,1240,62,Delivered,2
146662,20513,19065,2023-03-19,868,32,Delivered,4
146663,6338,11274,2025-09-13,375,50,Delivered,4
146666,52668,10911,2025-05-31,1040,28,Delivered,1
146668,48132,13405,2023-06-09,440,42,Delivered,1
146670,37558,15391,2024-04-29,734,26,Delivered,1
146675,2529,19877,2023-01-08,1405,58,Delivered,3
146679,15786,14670,2024-06-01,1230,64,Delayed,4
146685,33624,8219,2025-09-02,1060,45,Delivered,1
146687,22950,16196,2025-09-22,191,21,Cancelled,1
146690,2733,3008,2024-08-25,219,56,Delivered,2
146692,40122,188,2024-10-03,1288,42,Delivered,2
146694,17389,11534,2024-03-13,620,50,Delivered,4
146695,50238,19787,2025-02-04,232,36,Delivered,4
146697,706,1416,2025-07-11,342,59,Delivered,1
146698,18136,10762,2024-02-16,846,38,Delayed,3
146701,27166,13877,2023-01-07,1299,23,Delayed,4
146703,13020,11220,2023-07-06,1493,52,Delivered,2
146704,10446,5841,2023-11-21,682,56,Delivered,2
146706,3061,12431,2024-03-26,423,57,Delivered,1
146708,42119,5723,2023-11-04,776,37,Delivered,2
146710,25754,8481,2023-03-14,901,54,Delivered,1
146713,5277,9872,2024-05-24,1346,26,Delivered,3
146714,15761,11411,2023-11-19,754,61,Delivered,1
146715,15390,7870,2023-06-18,1277,23,Delivered,2
146716,28514,85,2025-05-30,304,46,Cancelled,2
146720,27491,7188,2024-11-16,942,57,Delayed,1
146721,13670,18741,2023-06-21,961,69,Delivered,4
146726,13545,12642,2023-10-11,1074,43,Delivered,3
146728,5298,10397,2023-11-29,203,25,Delayed,4
146731,51978,18374,2024-07-14,608,29,Delivered,2
146733,475,18392,2023-03-29,224,51,Delivered,1
146735,44318,13499,2023-01-18,589,22,Delivered,4
146738,13944,6477,2023-03-20,801,23,Delivered,4
146739,45971,11501,2025-04-06,729,57,Delivered,4
146741,8045,3779,2024-08-20,1070,48,Delivered,3
146748,43887,435,2023-01-07,441,45,Delivered,2
146750,21854,1509,2023-11-18,1034,52,Delivered,1
146751,20902,5012,2023-09-25,215,32,Cancelled,3
146752,47614,17611,2024-03-19,1372,36,Delivered,3
146756,53464,15601,2024-06-27,537,32,Delivered,1
146760,30933,10812,2025-03-17,396,29,Delivered,4
146762,34729,11421,2025-03-08,1128,61,Delivered,1
146766,19579,2161,2023-01-30,758,32,Delayed,2
146768,9078,8925,2024-03-04,862,48,Delivered,1
146769,11531,10485,2024-07-14,434,41,Delivered,4
146772,38856,19338,2023-11-08,695,27,Delivered,2
146773,40651,15193,2025-01-21,1135,44,Cancelled,1
146775,49450,19718,2023-08-01,585,69,Delivered,2
146780,35460,6006,2025-05-07,353,65,Delivered,3
146787,38453,14560,2024-11-28,1363,39,Delivered,3
146788,49455,18965,2024-03-30,1229,57,Delivered,2
146794,4142,14972,2025-07-24,301,62,Delayed,4
146799,39909,3952,2024-03-19,1155,41,Delayed,1
146802,12425,18599,2024-01-20,1305,65,Delivered,2
146806,13537,5033,2025-04-14,1319,62,Cancelled,4
146808,14161,13785,2025-06-15,512,56,Delivered,3
146809,13883,10245,2024-06-24,1376,24,Delivered,3
146810,48588,7105,2025-05-14,1441,37,Delivered,4
146812,29992,5232,2025-05-04,311,48,Cancelled,1
146815,11968,7109,2023-02-15,1424,37,Delivered,1
146817,23710,6659,2023-05-23,239,47,Delivered,4
146820,16538,174,2025-02-18,1254,62,Delivered,3
146821,38173,19146,2024-05-25,1262,41,Delivered,1
146822,16452,4261,2025-07-15,858,62,Cancelled,1
146824,27891,15848,2024-10-27,1083,60,Delivered,2
146825,55427,14421,2024-02-28,240,32,Delivered,4
146827,47913,16080,2024-07-11,592,30,Cancelled,4
146828,8981,11774,2024-05-21,1333,46,Delivered,2
146829,12531,15795,2024-01-09,737,65,Delivered,2
146832,37127,14422,2025-07-06,1316,20,Delivered,2
146834,42370,3059,2024-03-24,1182,59,Delivered,3
146835,44197,14065,2025-09-10,548,30,Cancelled,3
146836,48934,14435,2025-06-06,1300,26,Delivered,1
146839,10218,9233,2024-12-14,1299,33,Delivered,1
146843,2866,12307,2023-04-15,196,26,Delivered,4
146844,22020,4840,2025-08-05,677,23,Delivered,4
146845,26042,15085,2023-05-06,455,37,Delivered,1
146847,48540,17452,2025-03-08,1178,66,Delivered,3
146850,41851,4933,2025-02-14,1356,21,Delivered,1
146857,19017,12211,2023-12-15,437,21,Delivered,3
146860,54366,9331,2024-12-15,484,25,Delivered,4
146862,8635,17132,2025-08-01,244,37,Delivered,3
146863,54754,14033,2024-12-26,585,29,Cancelled,4
146865,55132,11646,2023-10-21,982,45,Cancelled,4
146869,799,3961,2023-01-04,999,36,Delivered,3
146871,1629,4114,2025-06-30,434,40,Cancelled,1
146873,35027,4539,2023-11-02,1475,56,Delivered,2
146875,31020,18707,2024-07-23,729,67,Delivered,1
146878,15307,11231,2025-05-29,1341,23,Delivered,1
146880,20432,18971,2023-06-30,987,56,Delivered,2
146883,32831,13009,2025-02-20,810,52,Delivered,2
146885,35178,8788,2024-09-12,1340,35,Cancelled,2
146887,10106,9605,2024-08-22,540,27,Delayed,4
146888,4099,1071,2024-08-11,1479,60,Delayed,3
146889,2498,16996,2025-05-14,1080,46,Delivered,4
146892,789,15978,2024-08-28,173,28,Delivered,4
146893,37448,9834,2025-09-23,318,62,Delivered,2
146894,28858,17115,2024-03-02,1197,37,Delivered,1
146895,5913,6291,2023-11-14,1249,23,Cancelled,1
146898,33807,1106,2024-10-01,893,27,Delivered,3
146899,23480,2853,2024-02-29,1423,68,Delivered,3
146901,52270,14029,2023-01-02,1243,67,Delivered,2
146905,30928,3982,2023-12-09,626,35,Delivered,1
146908,7940,4724,2024-12-17,470,65,Delivered,2
146910,26029,835,2023-12-25,1247,20,Delivered,2
146913,8037,1643,2025-01-11,1132,52,Delivered,3
146914,50219,13687,2025-08-16,320,22,Delivered,4
146918,55927,14664,2023-09-22,450,29,Delivered,2
146920,35677,6336,2024-04-20,1104,55,Delivered,2
146921,28234,1514,2024-11-27,1334,21,Delivered,2
146925,7838,6507,2023-03-24,720,53,Delayed,1
146926,25971,5467,2023-07-22,227,47,Delivered,4
146929,17805,12583,2024-11-20,821,39,Delivered,1
146930,43207,5147,2025-02-04,1098,64,Delivered,3
146933,49201,8470,2024-10-01,683,20,Delivered,1
146937,27497,13356,2024-11-04,1161,68,Cancelled,4
146942,26516,11493,2024-03-22,729,50,Delivered,3
146944,239,5150,2023-08-14,997,39,Delivered,4
146949,12488,9581,2025-04-29,189,37,Delivered,3
146950,54364,5027,2023-05-14,300,29,Delivered,1
146953,53764,9125,2025-08-27,423,48,Delivered,2
146955,21503,16526,2024-09-25,765,66,Delivered,1
146956,1190,9902,2024-03-27,572,39,Delivered,4
146957,35109,6951,2025-08-14,213,65,Delivered,3
146958,51433,13895,2024-12-12,665,20,Delivered,4
146959,23762,1584,2024-07-21,1009,33,Delivered,3
146963,49692,17053,2024-06-10,727,69,Delivered,2
146964,18459,7390,2023-10-09,667,53,Delivered,1
146967,43660,6950,2024-06-13,549,67,Delivered,2
146972,52561,6551,2023-11-30,1079,33,Cancelled,2
146973,3707,1554,2023-10-30,1377,38,Delivered,1
146975,11210,11640,2024-06-10,1332,39,Cancelled,1
146977,48819,6848,2025-04-28,1472,41,Delivered,2
146978,27736,1839,2023-02-21,1370,55,Delivered,1
146979,9400,5365,2024-06-30,322,66,Delivered,1
146982,54113,3333,2023-06-14,646,28,Delivered,4
146983,35962,9428,2024-03-06,541,49,Cancelled,1
146985,16453,12268,2023-11-20,314,61,Delivered,1
146986,25179,5699,2023-11-10,1279,33,Delayed,1
146987,44881,14721,2025-01-17,707,44,Delivered,3
146989,28034,450,2024-03-05,1176,22,Delivered,4
146990,55941,8782,2023-02-11,912,65,Delivered,3
146992,45228,2139,2025-09-01,954,67,Delayed,1
146993,44681,12683,2023-01-21,1157,35,Delivered,2
146997,38811,5637,2023-02-22,1474,42,Delayed,2
146998,48678,16872,2024-11-05,1140,30,Delivered,3
146999,51091,4079,2023-03-04,184,53,Delivered,2
147004,46315,14040,2024-04-09,1110,55,Delivered,4
147005,11138,1112,2025-07-05,1030,49,Delivered,3
147006,2434,15427,2025-08-31,155,20,Delivered,4
147007,3611,14600,2025-03-19,1047,49,Delivered,4
147008,20067,4431,2025-05-15,276,37,Cancelled,2
147010,25912,1246,2025-02-14,1168,56,Delayed,1
147011,18834,3931,2024-05-20,371,65,Delivered,3
147012,10291,2265,2024-06-11,287,51,Delayed,2
147013,36806,10692,2023-11-25,990,35,Delivered,3
147014,16757,13542,2023-10-09,1338,63,Delivered,3
147017,22789,12923,2023-07-04,469,41,Delayed,2
147019,33706,37,2023-10-10,960,30,Delivered,2
147021,4558,14253,2025-04-20,1419,54,Delivered,1
147024,6687,4530,2023-06-04,1148,22,Delivered,4
147025,34069,16466,2024-08-30,900,62,Delivered,2
147027,27458,13417,2023-08-07,220,35,Delivered,3
147033,44652,15162,2024-08-06,1040,43,Delivered,3
147035,45364,3966,2024-02-24,641,21,Delivered,4
147036,16771,3275,2024-05-25,988,65,Delivered,3
147037,49266,8109,2025-02-27,1381,56,Delayed,2
147040,52376,16267,2024-07-12,1459,53,Delivered,2
147041,12733,15812,2023-12-21,1113,42,Delivered,3
147044,13180,8002,2024-02-21,254,41,Delayed,4
147051,26573,13526,2023-05-22,834,46,Delivered,1
147052,40184,4779,2025-02-13,1380,31,Delivered,2
147053,20269,2105,2024-04-25,1085,56,Delivered,2
147059,17488,3161,2023-11-26,755,24,Delivered,4
147060,14204,4512,2023-12-14,560,42,Delivered,3
147061,22896,3939,2023-11-05,1466,20,Delivered,3
147063,46932,1959,2024-09-06,273,36,Delivered,4
147064,2256,9084,2024-12-19,1251,24,Delivered,3
147065,11463,4233,2025-08-25,1011,25,Delivered,1
147067,38462,3596,2024-02-02,592,45,Delayed,2
147073,24147,18040,2024-09-10,574,38,Cancelled,2
147076,19591,8777,2025-07-30,641,55,Delivered,4
147079,46711,12756,2025-05-17,1390,22,Delivered,1
147081,9772,4014,2023-02-22,964,35,Delivered,3
147083,39822,9065,2023-05-27,499,47,Delivered,2
147084,53286,17697,2024-07-23,1253,49,Delivered,2
147085,3193,8430,2024-10-20,1420,48,Delivered,3
147093,51904,1493,2024-08-24,487,21,Delivered,4
147094,15753,2465,2025-05-24,1165,32,Delivered,3
147098,49307,2151,2024-12-06,319,23,Delivered,4
147101,26501,8953,2023-06-07,1410,40,Cancelled,1
147102,33138,7300,2023-04-11,1398,32,Delivered,4
147103,9248,12994,2023-12-25,1106,28,Delivered,2
147105,34905,6273,2025-09-12,284,68,Delivered,1
147106,22685,13473,2023-03-01,1169,54,Delivered,4
147111,32997,11300,2024-11-12,1031,51,Delivered,4
147112,39934,10719,2024-08-25,637,40,Delivered,4
147116,53753,15217,2024-11-12,1109,26,Delivered,3
147118,47209,2830,2025-07-05,935,56,Delivered,4
147119,55407,12221,2023-01-12,433,46,Delivered,4
147120,26042,14085,2024-02-24,1404,31,Cancelled,1
147121,47803,6415,2025-06-13,522,26,Delivered,1
147125,55053,6891,2023-12-01,1416,51,Delivered,2
147126,40908,3610,2025-02-15,994,50,Delivered,4
147127,52085,18133,2025-05-21,428,64,Delivered,4
147129,31100,19989,2024-01-05,937,49,Delivered,4
147135,40963,8854,2025-07-26,351,69,Delivered,1
147136,18033,13609,2024-06-22,193,27,Cancelled,1
147137,1158,5694,2025-04-30,218,39,Cancelled,3
147141,4771,15176,2023-05-07,1369,56,Delivered,3
147144,6622,13611,2025-02-15,222,66,Delivered,1
147145,516,2157,2024-02-07,725,44,Delivered,3
147150,16731,19550,2023-04-08,467,50,Delivered,3
147152,33667,14161,2023-12-16,1245,56,Delivered,4
147158,14747,1958,2025-06-15,494,66,Cancelled,2
147160,50038,1916,2025-01-24,1237,32,Delivered,1
147162,33414,15822,2024-12-29,562,65,Delayed,3
147169,7483,668,2025-08-02,436,42,Delivered,1
147171,18358,5922,2025-01-08,652,67,Delivered,3
147173,53634,17229,2024-08-27,1044,64,Delivered,1
147175,33226,10932,2023-10-03,631,31,Delivered,3
147176,38330,16921,2025-05-14,282,28,Delivered,3
147180,42851,18964,2024-11-07,792,31,Delivered,1
147182,49915,16656,2023-11-07,565,24,Delivered,3
147183,18262,10718,2023-06-20,1157,61,Delayed,4
147184,13610,1864,2023-03-10,716,28,Delivered,4
147185,9030,17837,2024-02-15,420,53,Delivered,1
147186,30604,9891,2024-07-20,505,55,Delivered,4
147187,2425,15882,2024-06-04,685,30,Delivered,3
147189,32645,11868,2025-08-28,998,40,Delivered,2
147192,54000,2307,2024-03-20,404,57,Delivered,1
147199,2862,16795,2024-04-11,1030,40,Delivered,3
147201,52489,9746,2023-11-30,1420,63,Delivered,4
147205,28189,17979,2025-07-22,201,25,Delivered,4
147207,4133,19803,2024-03-22,516,54,Delayed,1
147209,24731,1358,2025-06-13,441,38,Delivered,1
147213,20489,11426,2025-03-21,728,57,Cancelled,1
147217,55831,19200,2024-10-22,765,29,Delivered,1
147218,4660,7854,2024-12-14,1261,30,Delivered,2
147221,38264,8421,2025-08-27,1246,53,Delivered,4
147222,39695,8957,2023-04-27,1128,29,Delivered,4
147224,25421,17272,2023-05-18,1043,60,Delayed,4
147225,41094,4809,2024-08-06,1238,64,Delivered,2
147229,4087,10692,2024-05-11,607,40,Delivered,4
147230,16405,4147,2024-05-22,1432,33,Delayed,3
147234,54496,16650,2023-10-21,615,22,Delivered,3
147236,2283,15473,2023-03-03,1066,44,Cancelled,4
147237,21533,14549,2023-09-02,837,57,Delivered,4
147238,10353,9729,2025-02-15,968,48,Delivered,1
147240,15950,12355,2025-09-01,1473,25,Delivered,1
147241,55130,10343,2023-03-16,834,24,Delivered,4
147242,2858,2130,2024-10-20,376,33,Delayed,2
147248,54664,2479,2025-05-06,976,38,Delivered,2
147253,35297,9106,2024-11-02,609,47,Delivered,4
147254,52425,6028,2024-05-04,1267,57,Delivered,1
147258,9232,7113,2024-07-14,1248,40,Delivered,3
147259,23448,9777,2024-10-22,971,33,Delivered,3
147260,7897,10309,2025-06-23,276,24,Delivered,3
147262,2762,333,2023-05-13,636,33,Delivered,3
147264,28960,1851,2025-07-20,1236,43,Delivered,1
147267,8680,5286,2025-03-03,461,47,Delivered,2
147268,28159,539,2023-12-09,1397,37,Delivered,2
147272,28798,15037,2025-08-01,456,58,Delayed,3
147274,49344,5862,2024-01-18,1097,51,Delivered,3
147277,42619,8473,2024-04-25,172,68,Delivered,2
147278,47970,14331,2023-03-01,838,69,Delivered,4
147280,33158,14485,2024-08-20,566,44,Delivered,4
147281,20498,14139,2023-05-17,775,49,Delivered,1
147282,41393,6424,2024-05-27,1479,51,Cancelled,4
147283,13707,6155,2024-01-02,1463,60,Delivered,3
147285,1866,2781,2024-12-31,926,28,Cancelled,1
147290,3946,7428,2025-05-07,1054,40,Delivered,3
147292,11333,3674,2023-04-18,1063,42,Delivered,3
147293,6724,8814,2024-11-27,422,58,Delivered,4
147297,55967,12243,2023-03-11,564,47,Delivered,2
147301,9234,4500,2024-07-20,282,44,Delivered,3
147310,34155,1583,2023-07-05,586,23,Cancelled,1
147312,40736,10897,2025-07-02,1114,26,Delivered,1
147316,23989,11200,2025-05-08,1247,43,Delayed,2
147319,23911,1567,2025-08-27,944,43,Delayed,3
147322,7415,6094,2025-07-30,842,31,Delivered,2
147324,14198,7755,2025-04-15,1113,69,Cancelled,3
147326,24747,9084,2023-11-17,736,59,Cancelled,2
147329,25137,5257,2023-12-10,170,41,Cancelled,1
147332,17592,13647,2024-06-23,1259,65,Delivered,1
147333,48440,15919,2023-06-17,1203,43,Delivered,2
147336,54054,18882,2024-07-04,435,58,Delivered,1
147342,28386,5962,2025-03-16,551,48,Delivered,3
147349,18734,19555,2024-07-17,1056,27,Delivered,3
147350,30659,17435,2024-11-01,1485,25,Cancelled,3
147351,14513,18240,2024-11-27,1418,56,Delivered,2
147355,666,12844,2025-09-12,1245,65,Delivered,4
147356,8065,19993,2024-04-28,1173,60,Delivered,2
147364,42174,10313,2025-05-13,1496,57,Delivered,2
147366,28485,4090,2024-12-25,1246,43,Delayed,1
147368,3364,13223,2023-12-29,1079,62,Delivered,2
147373,41058,8747,2024-06-12,1312,21,Delivered,4
147375,30652,6914,2023-10-07,1486,21,Delayed,3
147377,52323,13993,2025-07-09,939,33,Delivered,3
147378,39705,11516,2024-12-23,1466,67,Delivered,3
147379,1353,17976,2025-02-14,537,38,Delivered,2
147383,47026,2972,2024-05-31,1136,23,Delivered,4
147385,39214,8220,2024-04-18,772,45,Cancelled,4
147387,43497,6612,2025-03-17,338,47,Cancelled,4
